dteday,hr,cnt,temp,weathersit
2012-10-02,19,395,0.62,3
2012-10-02,20,306,0.62,3
2012-10-02,21,289,0.62,3
2012-10-02,22,240,0.62,2
2012-10-02,23,98,0.62,2
2012-10-03,0,52,0.62,3
2012-10-03,1,19,0.62,2
2012-10-03,2,9,0.62,2
2012-10-03,3,7,0.6,2
2012-10-03,4,11,0.6,2
2012-10-03,5,34,0.62,2
2012-10-03,6,177,0.6,2
2012-10-03,7,515,0.6,2
2012-10-03,8,809,0.62,2
2012-10-03,9,362,0.62,2
2012-10-03,10,175,0.66,1
2012-10-03,11,230,0.66,1
2012-10-03,12,358,0.7,2
2012-10-03,13,279,0.7,2
2012-10-03,14,251,0.72,2
2012-10-03,15,319,0.72,2
2012-10-03,16,478,0.72,2
2012-10-03,17,917,0.7,1
2012-10-03,18,810,0.7,1
2012-10-03,19,593,0.7,1
2012-10-03,20,497,0.7,1
2012-10-03,21,209,0.66,2
2012-10-03,22,241,0.66,1
2012-10-03,23,220,0.66,2
2012-10-04,0,76,0.64,3
2012-10-04,1,25,0.62,2
2012-10-04,2,13,0.64,1
2012-10-04,3,11,0.62,2
2012-10-04,4,10,0.64,2
2012-10-04,5,39,0.64,3
2012-10-04,6,133,0.62,3
2012-10-04,7,391,0.64,2
2012-10-04,8,738,0.64,1
2012-10-04,9,359,0.64,2
2012-10-04,10,177,0.66,2
2012-10-04,11,214,0.7,2
2012-10-04,12,288,0.72,2
2012-10-04,13,294,0.72,2
2012-10-04,14,267,0.7,1
2012-10-04,15,325,0.72,1
2012-10-04,16,497,0.7,1
2012-10-04,17,901,0.7,1
2012-10-04,18,887,0.66,1
2012-10-04,19,534,0.66,1
2012-10-04,20,441,0.64,1
2012-10-04,21,321,0.62,1
2012-10-04,22,232,0.64,1
2012-10-04,23,155,0.6,1
2012-10-05,0,102,0.56,1
2012-10-05,1,46,0.54,1
2012-10-05,2,11,0.54,1
2012-10-05,3,16,0.54,1
2012-10-05,4,11,0.54,1
2012-10-05,5,41,0.52,1
2012-10-05,6,137,0.52,1
2012-10-05,7,428,0.52,1
2012-10-05,8,785,0.58,1
2012-10-05,9,384,0.6,1
2012-10-05,10,260,0.66,1
2012-10-05,11,304,0.7,1
2012-10-05,12,468,0.72,1
2012-10-05,13,424,0.7,1
2012-10-05,14,400,0.74,1
2012-10-05,15,470,0.72,1
2012-10-05,16,634,0.72,1
2012-10-05,17,900,0.7,1
2012-10-05,18,761,0.64,1
2012-10-05,19,500,0.62,1
2012-10-05,20,372,0.6,1
2012-10-05,21,267,0.6,1
2012-10-05,22,264,0.6,1
2012-10-05,23,171,0.58,1
2012-10-06,0,191,0.56,1
2012-10-06,1,141,0.56,1
2012-10-06,2,75,0.56,1
2012-10-06,3,56,0.54,1
2012-10-06,4,11,0.54,1
2012-10-06,5,10,0.54,1
2012-10-06,6,30,0.54,1
2012-10-06,7,84,0.54,1
2012-10-06,8,206,0.56,1
2012-10-06,9,395,0.6,1
2012-10-06,10,539,0.62,1
2012-10-06,11,647,0.64,1
2012-10-06,12,743,0.7,1
2012-10-06,13,710,0.64,2
2012-10-06,14,576,0.6,2
2012-10-06,15,620,0.6,1
2012-10-06,16,659,0.6,1
2012-10-06,17,610,0.54,1
2012-10-06,18,495,0.52,1
2012-10-06,19,341,0.48,1
2012-10-06,20,247,0.48,1
2012-10-06,21,215,0.46,1
2012-10-06,22,185,0.44,1
2012-10-06,23,179,0.44,1
2012-10-07,0,127,0.44,1
2012-10-07,1,109,0.44,1
2012-10-07,2,74,0.42,1
2012-10-07,3,22,0.44,2
2012-10-07,4,11,0.44,2
2012-10-07,5,10,0.44,2
2012-10-07,6,23,0.44,2
2012-10-07,7,35,0.42,3
2012-10-07,8,62,0.42,3
2012-10-07,9,86,0.4,3
2012-10-07,10,185,0.42,2
2012-10-07,11,336,0.42,2
2012-10-07,12,392,0.42,2
2012-10-07,13,320,0.44,2
2012-10-07,14,314,0.44,2
2012-10-07,15,306,0.42,3
2012-10-07,16,333,0.4,3
2012-10-07,17,157,0.4,3
2012-10-07,18,106,0.4,3
2012-10-07,19,114,0.4,2
2012-10-07,20,116,0.4,1
2012-10-07,21,113,0.38,1
2012-10-07,22,79,0.38,1
2012-10-07,23,80,0.36,1
2012-10-08,0,51,0.38,1
2012-10-08,1,37,0.34,1
2012-10-08,2,15,0.34,1
2012-10-08,3,10,0.34,1
2012-10-08,4,7,0.32,1
2012-10-08,5,19,0.34,1
2012-10-08,6,59,0.34,1
2012-10-08,7,154,0.34,2
2012-10-08,8,397,0.36,2
2012-10-08,9,332,0.38,2
2012-10-08,10,298,0.38,2
2012-10-08,11,308,0.4,2
2012-10-08,12,341,0.42,2
2012-10-08,13,405,0.42,2
2012-10-08,14,420,0.42,2
2012-10-08,15,370,0.42,3
2012-10-08,16,377,0.42,3
2012-10-08,17,497,0.42,2
2012-10-08,18,456,0.42,2
2012-10-08,19,371,0.4,2
2012-10-08,20,227,0.4,3
2012-10-08,21,151,0.4,2
2012-10-08,22,107,0.4,3
2012-10-08,23,69,0.4,2
2012-10-09,0,31,0.38,2
2012-10-09,1,13,0.36,3
2012-10-09,2,7,0.36,3
2012-10-09,3,3,0.36,3
2012-10-09,4,7,0.36,3
2012-10-09,5,19,0.38,2
2012-10-09,6,143,0.38,2
2012-10-09,7,362,0.38,1
2012-10-09,8,713,0.42,2
2012-10-09,9,382,0.42,2
2012-10-09,10,164,0.44,2
2012-10-09,11,193,0.48,2
2012-10-09,12,260,0.48,2
2012-10-09,13,238,0.5,2
2012-10-09,14,244,0.54,2
2012-10-09,15,254,0.52,2
2012-10-09,16,424,0.5,2
2012-10-09,17,806,0.52,2
2012-10-09,18,784,0.5,2
2012-10-09,19,514,0.5,2
2012-10-09,20,360,0.5,2
2012-10-09,21,225,0.48,2
2012-10-09,22,162,0.48,2
2012-10-09,23,84,0.48,2
2012-10-10,0,33,0.46,2
2012-10-10,1,8,0.46,2
2012-10-10,2,8,0.46,2
2012-10-10,3,6,0.46,2
2012-10-10,4,6,0.46,2
2012-10-10,5,40,0.46,2
2012-10-10,6,175,0.46,2
2012-10-10,7,507,0.46,1
2012-10-10,8,839,0.5,1
2012-10-10,9,366,0.54,1
2012-10-10,10,217,0.56,1
2012-10-10,11,291,0.54,1
2012-10-10,12,390,0.54,1
2012-10-10,13,297,0.56,1
2012-10-10,14,271,0.6,1
2012-10-10,15,319,0.6,1
2012-10-10,16,566,0.6,1
2012-10-10,17,948,0.58,1
2012-10-10,18,844,0.56,2
2012-10-10,19,566,0.56,2
2012-10-10,20,392,0.52,1
2012-10-10,21,269,0.5,1
2012-10-10,22,197,0.46,1
2012-10-10,23,136,0.44,1
2012-10-11,0,42,0.44,1
2012-10-11,1,11,0.44,1
2012-10-11,2,11,0.42,1
2012-10-11,3,3,0.42,1
2012-10-11,4,10,0.4,1
2012-10-11,5,42,0.36,1
2012-10-11,6,159,0.36,1
2012-10-11,7,478,0.36,1
2012-10-11,8,798,0.38,1
2012-10-11,9,355,0.4,1
2012-10-11,10,204,0.44,1
2012-10-11,11,251,0.46,1
2012-10-11,12,326,0.46,1
2012-10-11,13,291,0.5,1
2012-10-11,14,348,0.52,1
2012-10-11,15,460,0.52,1
2012-10-11,16,481,0.5,1
2012-10-11,17,827,0.5,1
2012-10-11,18,692,0.46,1
2012-10-11,19,743,0.44,1
2012-10-11,20,415,0.42,1
2012-10-11,21,260,0.42,1
2012-10-11,22,177,0.4,1
2012-10-11,23,186,0.42,1
2012-10-12,0,68,0.4,1
2012-10-12,1,37,0.4,1
2012-10-12,2,16,0.4,1
2012-10-12,3,6,0.36,1
2012-10-12,4,8,0.36,1
2012-10-12,5,35,0.36,1
2012-10-12,6,143,0.34,1
2012-10-12,7,392,0.36,1
2012-10-12,8,745,0.42,1
2012-10-12,9,400,0.5,1
2012-10-12,10,275,0.52,1
2012-10-12,11,313,0.54,1
2012-10-12,12,387,0.54,1
2012-10-12,13,381,0.56,1
2012-10-12,14,371,0.56,1
2012-10-12,15,455,0.52,1
2012-10-12,16,520,0.46,1
2012-10-12,17,837,0.46,1
2012-10-12,18,642,0.44,1
2012-10-12,19,493,0.42,1
2012-10-12,20,308,0.42,1
2012-10-12,21,190,0.4,1
2012-10-12,22,160,0.4,1
2012-10-12,23,100,0.36,1
2012-10-13,0,249,0.36,1
2012-10-13,1,146,0.34,1
2012-10-13,2,67,0.34,1
2012-10-13,3,15,0.32,1
2012-10-13,4,11,0.3,1
2012-10-13,5,11,0.3,1
2012-10-13,6,28,0.3,1
2012-10-13,7,70,0.3,1
2012-10-13,8,174,0.34,1
2012-10-13,9,266,0.36,1
2012-10-13,10,347,0.4,1
2012-10-13,11,527,0.42,1
2012-10-13,12,573,0.44,1
2012-10-13,13,670,0.46,1
2012-10-13,14,597,0.48,1
2012-10-13,15,615,0.5,1
2012-10-13,16,637,0.5,1
2012-10-13,17,528,0.46,1
2012-10-13,18,473,0.46,1
2012-10-13,19,332,0.44,1
2012-10-13,20,255,0.4,1
2012-10-13,21,204,0.4,1
2012-10-13,22,189,0.4,1
2012-10-13,23,125,0.42,1
2012-10-14,0,111,0.4,1
2012-10-14,1,112,0.42,1
2012-10-14,2,66,0.4,1
2012-10-14,3,28,0.42,1
2012-10-14,4,12,0.42,1
2012-10-14,5,11,0.4,1
2012-10-14,6,24,0.4,1
2012-10-14,7,51,0.42,1
2012-10-14,8,132,0.44,1
2012-10-14,9,223,0.48,2
2012-10-14,10,428,0.54,1
2012-10-14,11,494,0.56,1
2012-10-14,12,562,0.62,1
2012-10-14,13,619,0.64,1
2012-10-14,14,617,0.66,1
2012-10-14,15,568,0.66,1
2012-10-14,16,581,0.64,1
2012-10-14,17,539,0.64,1
2012-10-14,18,453,0.58,1
2012-10-14,19,336,0.56,1
2012-10-14,20,246,0.54,1
2012-10-14,21,196,0.56,1
2012-10-14,22,125,0.56,1
2012-10-14,23,105,0.56,2
2012-10-15,0,48,0.56,2
2012-10-15,1,29,0.58,2
2012-10-15,2,6,0.58,2
2012-10-15,3,4,0.56,2
2012-10-15,4,10,0.56,2
2012-10-15,5,40,0.56,2
2012-10-15,6,147,0.56,2
2012-10-15,7,476,0.58,2
2012-10-15,8,737,0.6,2
2012-10-15,9,359,0.6,3
2012-10-15,10,168,0.6,2
2012-10-15,11,263,0.6,2
2012-10-15,12,284,0.6,3
2012-10-15,13,146,0.56,2
2012-10-15,14,185,0.6,2
2012-10-15,15,260,0.6,1
2012-10-15,16,447,0.56,1
2012-10-15,17,766,0.56,1
2012-10-15,18,592,0.54,3
2012-10-15,19,239,0.52,3
2012-10-15,20,256,0.52,2
2012-10-15,21,206,0.52,1
2012-10-15,22,126,0.5,1
2012-10-15,23,81,0.46,1
2012-10-16,0,48,0.46,1
2012-10-16,1,13,0.44,1
2012-10-16,2,3,0.44,1
2012-10-16,3,2,0.42,1
2012-10-16,4,7,0.42,1
2012-10-16,5,52,0.42,1
2012-10-16,6,172,0.42,1
2012-10-16,7,525,0.42,1
2012-10-16,8,835,0.44,1
2012-10-16,9,355,0.48,1
2012-10-16,10,222,0.5,1
2012-10-16,11,228,0.5,1
2012-10-16,12,325,0.52,2
2012-10-16,13,328,0.52,1
2012-10-16,14,308,0.54,1
2012-10-16,15,346,0.54,1
2012-10-16,16,446,0.54,1
2012-10-16,17,943,0.52,1
2012-10-16,18,838,0.5,1
2012-10-16,19,531,0.48,1
2012-10-16,20,432,0.46,1
2012-10-16,21,195,0.46,1
2012-10-16,22,181,0.4,1
2012-10-16,23,199,0.4,1
2012-10-17,0,49,0.38,1
2012-10-17,1,17,0.38,1
2012-10-17,2,16,0.38,1
2012-10-17,3,7,0.36,1
2012-10-17,4,4,0.36,1
2012-10-17,5,41,0.36,2
2012-10-17,6,178,0.38,1
2012-10-17,7,464,0.36,1
2012-10-17,8,817,0.4,2
2012-10-17,9,382,0.42,2
2012-10-17,10,228,0.46,2
2012-10-17,11,234,0.5,2
2012-10-17,12,332,0.52,2
2012-10-17,13,310,0.54,2
2012-10-17,14,270,0.56,2
2012-10-17,15,301,0.58,2
2012-10-17,16,466,0.56,1
2012-10-17,17,888,0.54,1
2012-10-17,18,884,0.52,1
2012-10-17,19,516,0.5,1
2012-10-17,20,414,0.5,1
2012-10-17,21,329,0.46,1
2012-10-17,22,215,0.46,1
2012-10-17,23,99,0.46,1
2012-10-18,0,57,0.46,1
2012-10-18,1,14,0.46,1
2012-10-18,2,14,0.46,1
2012-10-18,3,5,0.44,1
2012-10-18,4,5,0.44,1
2012-10-18,5,42,0.44,1
2012-10-18,6,153,0.44,1
2012-10-18,7,508,0.44,1
2012-10-18,8,834,0.46,1
2012-10-18,9,387,0.5,2
2012-10-18,10,218,0.52,2
2012-10-18,11,268,0.56,2
2012-10-18,12,377,0.6,2
2012-10-18,13,332,0.62,1
2012-10-18,14,285,0.62,2
2012-10-18,15,353,0.6,2
2012-10-18,16,450,0.6,1
2012-10-18,17,890,0.58,2
2012-10-18,18,788,0.56,2
2012-10-18,19,513,0.56,2
2012-10-18,20,387,0.56,2
2012-10-18,21,283,0.54,2
2012-10-18,22,229,0.54,2
2012-10-18,23,117,0.54,2
2012-10-19,0,56,0.56,2
2012-10-19,1,16,0.54,3
2012-10-19,2,10,0.54,2
2012-10-19,3,5,0.56,2
2012-10-19,4,6,0.56,2
2012-10-19,5,36,0.54,2
2012-10-19,6,131,0.54,3
2012-10-19,7,154,0.54,3
2012-10-19,8,467,0.54,2
2012-10-19,9,389,0.54,2
2012-10-19,10,224,0.58,2
2012-10-19,11,252,0.6,1
2012-10-19,12,332,0.64,1
2012-10-19,13,375,0.62,1
2012-10-19,14,365,0.66,1
2012-10-19,15,395,0.64,1
2012-10-19,16,565,0.62,3
2012-10-19,17,425,0.62,3
2012-10-19,18,233,0.56,1
2012-10-19,19,232,0.54,1
2012-10-19,20,229,0.52,1
2012-10-19,21,206,0.5,1
2012-10-19,22,190,0.5,1
2012-10-19,23,131,0.46,1
2012-10-20,0,123,0.46,1
2012-10-20,1,95,0.46,1
2012-10-20,2,78,0.44,1
2012-10-20,3,29,0.42,1
2012-10-20,4,18,0.44,1
2012-10-20,5,13,0.4,1
2012-10-20,6,31,0.42,1
2012-10-20,7,65,0.4,1
2012-10-20,8,193,0.46,1
2012-10-20,9,363,0.5,1
2012-10-20,10,423,0.52,1
2012-10-20,11,612,0.54,1
2012-10-20,12,703,0.56,1
2012-10-20,13,714,0.56,1
2012-10-20,14,711,0.56,1
2012-10-20,15,711,0.56,1
2012-10-20,16,691,0.54,1
2012-10-20,17,731,0.54,1
2012-10-20,18,521,0.52,1
2012-10-20,19,345,0.5,1
2012-10-20,20,259,0.5,1
2012-10-20,21,296,0.46,1
2012-10-20,22,202,0.44,1
2012-10-20,23,163,0.42,1
2012-10-21,0,154,0.44,1
2012-10-21,1,117,0.42,1
2012-10-21,2,132,0.4,1
2012-10-21,3,41,0.38,1
2012-10-21,4,21,0.36,1
2012-10-21,5,10,0.38,1
2012-10-21,6,26,0.4,1
2012-10-21,7,56,0.4,1
2012-10-21,8,143,0.42,1
2012-10-21,9,269,0.46,1
2012-10-21,10,443,0.5,1
2012-10-21,11,547,0.52,1
2012-10-21,12,675,0.54,1
2012-10-21,13,626,0.56,1
2012-10-21,14,640,0.56,1
2012-10-21,15,623,0.56,1
2012-10-21,16,591,0.54,1
2012-10-21,17,491,0.52,1
2012-10-21,18,413,0.52,1
2012-10-21,19,266,0.5,1
2012-10-21,20,195,0.48,1
2012-10-21,21,166,0.42,1
2012-10-21,22,113,0.42,1
2012-10-21,23,66,0.44,1
2012-10-22,0,31,0.4,1
2012-10-22,1,11,0.4,1
2012-10-22,2,5,0.38,1
2012-10-22,3,6,0.4,1
2012-10-22,4,7,0.38,1
2012-10-22,5,46,0.38,1
2012-10-22,6,144,0.36,1
2012-10-22,7,452,0.38,1
2012-10-22,8,728,0.44,1
2012-10-22,9,360,0.46,1
2012-10-22,10,212,0.5,1
2012-10-22,11,211,0.56,1
2012-10-22,12,283,0.58,1
2012-10-22,13,315,0.62,1
2012-10-22,14,282,0.62,1
2012-10-22,15,296,0.64,1
2012-10-22,16,524,0.62,1
2012-10-22,17,922,0.62,1
2012-10-22,18,786,0.54,1
2012-10-22,19,514,0.52,1
2012-10-22,20,403,0.5,1
2012-10-22,21,174,0.48,1
2012-10-22,22,183,0.46,1
2012-10-22,23,163,0.46,1
2012-10-23,0,37,0.46,1
2012-10-23,1,17,0.46,1
2012-10-23,2,7,0.44,1
2012-10-23,3,1,0.44,1
2012-10-23,4,7,0.42,1
2012-10-23,5,50,0.44,1
2012-10-23,6,158,0.4,1
2012-10-23,7,531,0.44,2
2012-10-23,8,761,0.46,2
2012-10-23,9,334,0.5,2
2012-10-23,10,221,0.54,1
2012-10-23,11,253,0.6,1
2012-10-23,12,378,0.62,2
2012-10-23,13,303,0.64,2
2012-10-23,14,296,0.68,1
2012-10-23,15,346,0.68,1
2012-10-23,16,541,0.68,1
2012-10-23,17,938,0.68,1
2012-10-23,18,826,0.62,1
2012-10-23,19,482,0.62,1
2012-10-23,20,379,0.58,1
2012-10-23,21,295,0.56,1
2012-10-23,22,194,0.56,1
2012-10-23,23,111,0.54,1
2012-10-24,0,46,0.54,1
2012-10-24,1,27,0.54,1
2012-10-24,2,6,0.54,1
2012-10-24,3,4,0.5,1
2012-10-24,4,6,0.5,1
2012-10-24,5,53,0.5,1
2012-10-24,6,173,0.48,1
2012-10-24,7,526,0.5,1
2012-10-24,8,801,0.52,2
2012-10-24,9,373,0.52,2
2012-10-24,10,171,0.54,2
2012-10-24,11,236,0.58,1
2012-10-24,12,316,0.62,1
2012-10-24,13,306,0.66,1
2012-10-24,14,301,0.74,1
2012-10-24,15,308,0.7,1
2012-10-24,16,532,0.74,1
2012-10-24,17,963,0.66,1
2012-10-24,18,858,0.66,1
2012-10-24,19,572,0.64,2
2012-10-24,20,441,0.62,2
2012-10-24,21,313,0.62,2
2012-10-24,22,238,0.6,2
2012-10-24,23,123,0.58,2
2012-10-25,0,76,0.6,2
2012-10-25,1,28,0.58,1
2012-10-25,2,18,0.54,1
2012-10-25,3,8,0.52,2
2012-10-25,4,5,0.52,2
2012-10-25,5,55,0.52,2
2012-10-25,6,171,0.52,2
2012-10-25,7,495,0.52,2
2012-10-25,8,779,0.52,2
2012-10-25,9,343,0.52,2
2012-10-25,10,225,0.54,2
2012-10-25,11,238,0.54,2
2012-10-25,12,319,0.56,2
2012-10-25,13,313,0.56,2
2012-10-25,14,285,0.6,1
2012-10-25,15,305,0.62,1
2012-10-25,16,499,0.6,1
2012-10-25,17,886,0.6,1
2012-10-25,18,809,0.56,1
2012-10-25,19,542,0.54,1
2012-10-25,20,347,0.52,2
2012-10-25,21,271,0.52,2
2012-10-25,22,207,0.54,2
2012-10-25,23,135,0.54,2
2012-10-26,0,71,0.54,2
2012-10-26,1,36,0.52,2
2012-10-26,2,19,0.52,2
2012-10-26,3,13,0.52,2
2012-10-26,4,5,0.52,2
2012-10-26,5,50,0.52,2
2012-10-26,6,144,0.52,2
2012-10-26,7,421,0.52,2
2012-10-26,8,734,0.54,2
2012-10-26,9,403,0.54,2
2012-10-26,10,197,0.54,2
2012-10-26,11,290,0.56,2
2012-10-26,12,392,0.58,2
2012-10-26,13,337,0.58,2
2012-10-26,14,351,0.6,2
2012-10-26,15,448,0.62,2
2012-10-26,16,582,0.58,2
2012-10-26,17,817,0.56,2
2012-10-26,18,665,0.56,2
2012-10-26,19,471,0.54,2
2012-10-26,20,311,0.54,2
2012-10-26,21,292,0.54,2
2012-10-26,22,217,0.52,2
2012-10-26,23,178,0.52,1
2012-10-27,0,142,0.5,1
2012-10-27,1,146,0.5,2
2012-10-27,2,90,0.5,2
2012-10-27,3,26,0.5,1
2012-10-27,4,13,0.5,2
2012-10-27,5,9,0.5,2
2012-10-27,6,31,0.5,2
2012-10-27,7,86,0.48,1
2012-10-27,8,213,0.5,1
2012-10-27,9,328,0.5,1
2012-10-27,10,479,0.54,1
2012-10-27,11,585,0.56,1
2012-10-27,12,668,0.6,1
2012-10-27,13,760,0.6,1
2012-10-27,14,750,0.6,1
2012-10-27,15,711,0.56,2
2012-10-27,16,612,0.56,2
2012-10-27,17,618,0.56,2
2012-10-27,18,456,0.56,2
2012-10-27,19,300,0.52,2
2012-10-27,20,296,0.52,2
2012-10-27,21,209,0.52,2
2012-10-27,22,157,0.52,2
2012-10-27,23,167,0.52,2
2012-10-28,0,117,0.52,3
2012-10-28,1,133,0.5,2
2012-10-28,2,116,0.5,2
2012-10-28,3,79,0.5,2
2012-10-28,4,20,0.5,2
2012-10-28,5,28,0.5,2
2012-10-28,6,39,0.5,2
2012-10-28,7,65,0.5,2
2012-10-28,8,173,0.5,2
2012-10-28,9,330,0.5,2
2012-10-28,10,434,0.48,2
2012-10-28,11,462,0.5,2
2012-10-28,12,491,0.48,2
2012-10-28,13,391,0.48,2
2012-10-28,14,402,0.5,2
2012-10-28,15,301,0.5,2
2012-10-28,16,293,0.48,3
2012-10-28,17,225,0.46,3
2012-10-28,18,154,0.42,3
2012-10-28,19,54,0.42,3
2012-10-28,20,55,0.42,3
2012-10-28,21,46,0.44,3
2012-10-28,22,37,0.44,3
2012-10-28,23,14,0.42,3
2012-10-29,0,22,0.44,3
2012-10-30,13,116,0.3,3
2012-10-30,14,126,0.3,3
2012-10-30,15,124,0.3,3
2012-10-30,16,98,0.3,3
2012-10-30,17,124,0.3,3
2012-10-30,18,143,0.3,3
2012-10-30,19,115,0.5,2
2012-10-30,20,81,0.3,2
2012-10-30,21,64,0.3,2
2012-10-30,22,66,0.3,1
2012-10-30,23,39,0.3,1
2012-10-31,0,16,0.3,2
2012-10-31,1,8,0.3,2
2012-10-31,2,7,0.3,2
2012-10-31,3,3,0.3,2
2012-10-31,4,5,0.3,2
2012-10-31,5,24,0.3,2
2012-10-31,6,116,0.3,1
2012-10-31,7,337,0.3,2
2012-10-31,8,621,0.32,1
2012-10-31,9,297,0.34,1
2012-10-31,10,168,0.36,1
2012-10-31,11,189,0.36,2
2012-10-31,12,241,0.4,1
2012-10-31,13,213,0.42,1
2012-10-31,14,224,0.42,2
2012-10-31,15,230,0.42,1
2012-10-31,16,424,0.42,2
2012-10-31,17,723,0.4,2
2012-10-31,18,584,0.4,2
2012-10-31,19,410,0.4,2
2012-10-31,20,268,0.4,2
2012-10-31,21,192,0.4,2
2012-10-31,22,165,0.36,1
2012-10-31,23,101,0.36,1
2012-11-01,0,60,0.36,1
2012-11-01,1,30,0.3,1
2012-11-01,2,20,0.32,1
2012-11-01,3,15,0.34,1
2012-11-01,4,10,0.34,2
2012-11-01,5,40,0.34,1
2012-11-01,6,148,0.34,1
2012-11-01,7,420,0.36,2
2012-11-01,8,680,0.36,2
2012-11-01,9,331,0.36,3
2012-11-01,10,146,0.36,3
2012-11-01,11,170,0.36,3
2012-11-01,12,221,0.38,3
2012-11-01,13,248,0.4,2
2012-11-01,14,185,0.4,2
2012-11-01,15,214,0.4,2
2012-11-01,16,344,0.4,2
2012-11-01,17,689,0.4,3
2012-11-01,18,678,0.4,2
2012-11-01,19,452,0.4,2
2012-11-01,20,296,0.38,2
2012-11-01,21,267,0.38,2
2012-11-01,22,202,0.36,1
2012-11-01,23,120,0.34,1
2012-11-02,0,50,0.34,1
2012-11-02,1,24,0.32,1
2012-11-02,2,10,0.32,1
2012-11-02,3,3,0.3,1
2012-11-02,4,7,0.3,1
2012-11-02,5,26,0.32,2
2012-11-02,6,122,0.3,1
2012-11-02,7,357,0.3,2
2012-11-02,8,687,0.32,1
2012-11-02,9,382,0.34,1
2012-11-02,10,204,0.38,1
2012-11-02,11,221,0.42,1
2012-11-02,12,292,0.42,1
2012-11-02,13,294,0.4,1
2012-11-02,14,262,0.4,2
2012-11-02,15,306,0.4,2
2012-11-02,16,421,0.38,1
2012-11-02,17,638,0.38,1
2012-11-02,18,522,0.38,2
2012-11-02,19,374,0.38,2
2012-11-02,20,221,0.36,2
2012-11-02,21,156,0.36,2
2012-11-02,22,149,0.36,1
2012-11-02,23,119,0.34,1
2012-11-03,0,108,0.34,1
2012-11-03,1,89,0.34,2
2012-11-03,2,46,0.34,2
2012-11-03,3,28,0.34,2
2012-11-03,4,16,0.32,2
2012-11-03,5,9,0.32,2
2012-11-03,6,21,0.32,2
2012-11-03,7,59,0.32,2
2012-11-03,8,142,0.34,2
2012-11-03,9,219,0.34,2
2012-11-03,10,328,0.36,1
2012-11-03,11,340,0.36,2
2012-11-03,12,394,0.36,2
2012-11-03,13,449,0.36,2
2012-11-03,14,455,0.36,2
2012-11-03,15,448,0.36,2
2012-11-03,16,400,0.36,2
2012-11-03,17,410,0.36,2
2012-11-03,18,297,0.36,2
2012-11-03,19,239,0.36,1
2012-11-03,20,181,0.34,1
2012-11-03,21,166,0.34,1
2012-11-03,22,146,0.32,1
2012-11-03,23,148,0.32,1
2012-11-04,0,102,0.3,1
2012-11-04,1,165,0.26,1
2012-11-04,2,37,0.3,1
2012-11-04,3,11,0.28,1
2012-11-04,4,9,0.26,1
2012-11-04,5,5,0.26,1
2012-11-04,6,16,0.28,1
2012-11-04,7,50,0.26,1
2012-11-04,8,149,0.3,1
2012-11-04,9,217,0.32,1
2012-11-04,10,360,0.34,1
2012-11-04,11,445,0.38,1
2012-11-04,12,504,0.38,1
2012-11-04,13,493,0.4,1
2012-11-04,14,509,0.4,1
2012-11-04,15,449,0.4,1
2012-11-04,16,435,0.4,1
2012-11-04,17,327,0.36,1
2012-11-04,18,237,0.36,1
2012-11-04,19,227,0.36,1
2012-11-04,20,141,0.32,1
2012-11-04,21,87,0.3,1
2012-11-04,22,79,0.3,1
2012-11-04,23,53,0.3,2
2012-11-05,0,23,0.3,2
2012-11-05,1,8,0.3,2
2012-11-05,2,6,0.3,2
2012-11-05,3,4,0.3,2
2012-11-05,4,16,0.3,2
2012-11-05,5,39,0.3,2
2012-11-05,6,139,0.3,2
2012-11-05,7,461,0.3,2
2012-11-05,8,648,0.3,2
2012-11-05,9,257,0.3,2
2012-11-05,10,142,0.32,1
2012-11-05,11,150,0.34,1
2012-11-05,12,244,0.36,1
2012-11-05,13,222,0.36,1
2012-11-05,14,196,0.38,1
2012-11-05,15,231,0.38,1
2012-11-05,16,360,0.36,1
2012-11-05,17,638,0.34,1
2012-11-05,18,542,0.34,1
2012-11-05,19,372,0.32,1
2012-11-05,20,241,0.32,1
2012-11-05,21,152,0.3,1
2012-11-05,22,115,0.28,1
2012-11-05,23,53,0.26,1
2012-11-06,0,19,0.24,1
2012-11-06,1,8,0.24,1
2012-11-06,2,2,0.24,1
2012-11-06,3,4,0.22,1
2012-11-06,4,7,0.22,1
2012-11-06,5,41,0.22,2
2012-11-06,6,149,0.22,1
2012-11-06,7,387,0.2,1
2012-11-06,8,588,0.22,1
2012-11-06,9,363,0.26,1
2012-11-06,10,230,0.3,1
2012-11-06,11,216,0.32,1
2012-11-06,12,248,0.32,1
2012-11-06,13,278,0.34,1
2012-11-06,14,240,0.36,1
2012-11-06,15,272,0.34,1
2012-11-06,16,402,0.34,1
2012-11-06,17,627,0.32,1
2012-11-06,18,497,0.32,1
2012-11-06,19,371,0.3,1
2012-11-06,20,228,0.3,1
2012-11-06,21,151,0.3,2
2012-11-06,22,153,0.3,2
2012-11-06,23,205,0.3,1
2012-11-07,0,283,0.3,2
2012-11-07,1,92,0.28,2
2012-11-07,2,74,0.28,2
2012-11-07,3,11,0.28,2
2012-11-07,4,9,0.28,2
2012-11-07,5,27,0.28,2
2012-11-07,6,118,0.26,2
2012-11-07,7,319,0.26,2
2012-11-07,8,601,0.26,2
2012-11-07,9,368,0.26,2
2012-11-07,10,178,0.28,2
2012-11-07,11,147,0.32,2
2012-11-07,12,212,0.32,2
